0.89,50.425,-3.593332349,10000,0,200.0014956,0,0,0,90.00000001
0.9,50.425,-3.593304248,10000,0,199.9997163,0,0,0,90.00000001
0.91,50.425,-3.593276148,10000,0,199.9986042,0,0,0,90.00000001
0.92,50.425,-3.593248048,10000,0,199.9994939,0,0,0,90.00000001
0.93,50.425,-3.593219947,10000,0,200.000606,0,0,0,90.00000001
0.94,50.425,-3.593191846,10000,0,200.0003835,0,0,0,90.00000001
0.95,50.425,-3.593163746,10000,0,199.9997163,0,0,0,90.00000001
0.96,50.425,-3.593135645,10000,0,199.9994939,0,0,0,90.00000001
0.97,50.425,-3.593107545,10000,0,199.9994939,0,0,0,90.00000001
0.98,50.425,-3.593079444,10000,0,199.9997163,0,0,0,90.00000001
0.99,50.425,-3.593051344,10000,0,200.0003835,0,0,0,90.00000001
1,50.425,-3.593023243,10000,0,200.0008284,0,0,0,90.00000001
1.01,50.425,-3.592995142,10000,0,200.0003835,0,0,0,90.00000001
1.02,50.425,-3.592967042,10000,0,199.9997163,0,0,0,90.00000001
1.03,50.425,-3.592938941,10000,0,199.9997163,0,0,0,90.00000001
1.04,50.425,-3.592910841,10000,0,200.0003835,0,0,0,90.00000001
1.05,50.425,-3.59288274,10000,0,200.0008284,0,0,0,90.00000001
1.06,50.425,-3.592854639,10000,0,200.0003835,0,0,0,90.00000001
1.07,50.425,-3.592826539,10000,0,199.9997163,0,0,0,90.00000001
1.08,50.425,-3.592798438,10000,0,199.9994939,0,0,0,90.00000001
1.09,50.425,-3.592770338,10000,0,199.9994939,0,0,0,90.00000001
1.1,50.425,-3.592742237,10000,0,199.9997163,0,0,0,90.00000001
1.11,50.425,-3.592714137,10000,0,200.0003835,0,0,0,90.00000001
1.12,50.425,-3.592686036,10000,0,200.000606,0,0,0,90.00000001
1.13,50.425,-3.592657935,10000,0,199.9994939,0,0,0,90.00000001
1.14,50.425,-3.592629835,10000,0,199.9986042,0,0,0,90.00000001
1.15,50.425,-3.592601735,10000,0,199.9997163,0,0,0,90.00000001
1.16,50.425,-3.592573634,10000,0,200.0014956,0,0,0,90.00000001
1.17,50.425,-3.592545533,10000,0,200.0014956,0,0,0,90.00000001
1.18,50.425,-3.592517432,10000,0,199.9997163,0,0,0,90.00000001
1.19,50.425,-3.592489332,10000,0,199.9986042,0,0,0,90.00000001
1.2,50.425,-3.592461232,10000,0,199.9994939,0,0,0,90.00000001
1.21,50.425,-3.592433131,10000,0,200.000606,0,0,0,90.00000001
1.22,50.425,-3.59240503,10000,0,200.0003835,0,0,0,90.00000001
1.23,50.425,-3.59237693,10000,0,199.9997163,0,0,0,90.00000001
1.24,50.425,-3.592348829,10000,0,199.9994939,0,0,0,90.00000001
1.25,50.425,-3.592320729,10000,0,199.9994939,0,0,0,90.00000001
1.26,50.425,-3.592292628,10000,0,199.9997163,0,0,0,90.00000001
1.27,50.425,-3.592264528,10000,0,200.000606,0,0,0,90.00000001
1.28,50.425,-3.592236427,10000,0,200.001718,0,0,0,90.00000001
1.29,50.425,-3.592208326,10000,0,200.0014956,0,0,0,90.00000001
1.3,50.425,-3.592180225,10000,0,199.9997163,0,0,0,90.00000001
1.31,50.425,-3.592152125,10000,0,199.9986042,0,0,0,90.00000001
1.32,50.425,-3.592124025,10000,0,199.9994939,0,0,0,90.00000001
1.33,50.425,-3.592095924,10000,0,200.000606,0,0,0,90.00000001
1.34,50.425,-3.592067823,10000,0,200.0003835,0,0,0,90.00000001
1.35,50.425,-3.592039723,10000,0,199.9997163,0,0,0,90.00000001
1.36,50.425,-3.592011622,10000,0,199.9994939,0,0,0,90.00000001
1.37,50.425,-3.591983522,10000,0,199.9994939,0,0,0,90.00000001
1.38,50.425,-3.591955421,10000,0,199.9997163,0,0,0,90.00000001
1.39,50.425,-3.591927321,10000,0,200.0003835,0,0,0,90.00000001
1.4,50.425,-3.59189922,10000,0,200.0008284,0,0,0,90.00000001
1.41,50.425,-3.591871119,10000,0,200.0003835,0,0,0,90.00000001
1.42,50.425,-3.591843019,10000,0,199.9997163,0,0,0,90.00000001
1.43,50.425,-3.591814918,10000,0,199.9997163,0,0,0,90.00000001
1.44,50.425,-3.591786818,10000,0,200.0003835,0,0,0,90.00000001
1.45,50.425,-3.591758717,10000,0,200.0008284,0,0,0,90.00000001
1.46,50.425,-3.591730616,10000,0,200.0003835,0,0,0,90.00000001
1.47,50.425,-3.591702516,10000,0,199.9997163,0,0,0,90.00000001
1.48,50.425,-3.591674415,10000,0,199.9994939,0,0,0,90.00000001
1.49,50.425,-3.591646315,10000,0,199.9994939,0,0,0,90.00000001
1.5,50.425,-3.591618214,10000,0,199.9997163,0,0,0,90.00000001
1.51,50.425,-3.591590114,10000,0,200.0003835,0,0,0,90.00000001
1.52,50.425,-3.591562013,10000,0,200.000606,0,0,0,90.00000001
1.53,50.425,-3.591533912,10000,0,199.9994939,0,0,0,90.00000001
1.54,50.425,-3.591505812,10000,0,199.9986042,0,0,0,90.00000001
1.55,50.425,-3.591477712,10000,0,199.9997163,0,0,0,90.00000001
1.56,50.425,-3.591449611,10000,0,200.0014956,0,0,0,90.00000001
1.57,50.425,-3.59142151,10000,0,200.0014956,0,0,0,90.00000001
1.58,50.425,-3.591393409,10000,0,199.9997163,0,0,0,90.00000001
1.59,50.425,-3.591365309,10000,0,199.9986042,0,0,0,90.00000001
1.6,50.425,-3.591337209,10000,0,199.9994939,0,0,0,90.00000001
1.61,50.425,-3.591309108,10000,0,200.000606,0,0,0,90.00000001
1.62,50.425,-3.591281007,10000,0,200.0003835,0,0,0,90.00000001
1.63,50.425,-3.591252907,10000,0,199.9997163,0,0,0,90.00000001
1.64,50.425,-3.591224806,10000,0,199.9994939,0,0,0,90.00000001
1.65,50.425,-3.591196706,10000,0,199.9994939,0,0,0,90.00000001
1.66,50.425,-3.591168605,10000,0,199.9997163,0,0,0,90.00000001
1.67,50.425,-3.591140505,10000,0,200.0003835,0,0,0,90.00000001
1.68,50.425,-3.591112404,10000,0,200.0008284,0,0,0,90.00000001
1.69,50.425,-3.591084303,10000,0,200.0003835,0,0,0,90.00000001
1.7,50.425,-3.591056203,10000,0,199.9997163,0,0,0,90.00000001
1.71,50.425,-3.591028102,10000,0,199.9994939,0,0,0,90.00000001
1.72,50.425,-3.591000002,10000,0,199.9994939,0,0,0,90.00000001
1.73,50.425,-3.590971901,10000,0,199.9997163,0,0,0,90.00000001
1.74,50.425,-3.590943801,10000,0,200.0003835,0,0,0,90.00000001
1.75,50.425,-3.5909157,10000,0,200.000606,0,0,0,90.00000001
1.76,50.425,-3.590887599,10000,0,199.9994939,0,0,0,90.00000001
1.77,50.425,-3.590859499,10000,0,199.9986042,0,0,0,90.00000001
1.78,50.425,-3.590831399,10000,0,199.9997163,0,0,0,90.00000001
1.79,50.425,-3.590803298,10000,0,200.0014956,0,0,0,90.00000001
1.8,50.425,-3.590775197,10000,0,200.0014956,0,0,0,90.00000001
1.81,50.425,-3.590747096,10000,0,199.9997163,0,0,0,90.00000001
1.82,50.425,-3.590718996,10000,0,199.9986042,0,0,0,90.00000001
1.83,50.425,-3.590690896,10000,0,199.9994939,0,0,0,90.00000001
1.84,50.425,-3.590662795,10000,0,200.000606,0,0,0,90.00000001
1.85,50.425,-3.590634694,10000,0,200.0003835,0,0,0,90.00000001
1.86,50.425,-3.590606594,10000,0,199.9997163,0,0,0,90.00000001
1.87,50.425,-3.590578493,10000,0,199.9994939,0,0,0,90.00000001
1.88,50.425,-3.590550393,10000,0,199.9994939,0,0,0,90.00000001
1.89,50.425,-3.590522292,10000,0,199.9997163,0,0,0,90.00000001
1.9,50.425,-3.590494192,10000,0,200.0003835,0,0,0,90.00000001
1.91,50.425,-3.590466091,10000,0,200.0008284,0,0,0,90.00000001
1.92,50.425,-3.59043799,10000,0,200.0003835,0,0,0,90.00000001
1.93,50.425,-3.59040989,10000,0,199.9997163,0,0,0,90.00000001
1.94,50.425,-3.590381789,10000,0,199.9997163,0,0,0,90.00000001
1.95,50.425,-3.590353689,10000,0,200.0003835,0,0,0,90.00000001
1.96,50.425,-3.590325588,10000,0,200.0008284,0,0,0,90.00000001
1.97,50.425,-3.590297487,10000,0,200.0003835,0,0,0,90.00000001
1.98,50.425,-3.590269387,10000,0,199.9997163,0,0,0,90.00000001
1.99,50.425,-3.590241286,10000,0,199.9994939,0,0,0,90.00000001
2,50.425,-3.590213186,10000,0,199.9994939,0,0,0,90.00000001
2.01,50.425,-3.590185085,10000,0,199.9997163,0,0,0,90.00000001
2.02,50.425,-3.590156985,10000,0,200.0003835,0,0,0,90.00000001
2.03,50.425,-3.590128884,10000,0,200.000606,0,0,0,90.00000001
2.04,50.425,-3.590100783,10000,0,199.9994939,0,0,0,90.00000001
2.05,50.425,-3.590072683,10000,0,199.9986042,0,0,0,90.00000001
2.06,50.425,-3.590044583,10000,0,199.9997163,0,0,0,90.00000001
2.07,50.425,-3.590016482,10000,0,200.0014956,0,0,0,90.00000001
2.08,50.425,-3.589988381,10000,0,200.0014956,0,0,0,90.00000001
2.09,50.425,-3.58996028,10000,0,199.9997163,0,0,0,90.00000001
2.1,50.425,-3.58993218,10000,0,199.9986042,0,0,0,90.00000001
2.11,50.425,-3.58990408,10000,0,199.9994939,0,0,0,90.00000001
2.12,50.425,-3.589875979,10000,0,200.000606,0,0,0,90.00000001
2.13,50.425,-3.589847878,10000,0,200.0003835,0,0,0,90.00000001
2.14,50.425,-3.589819778,10000,0,199.9997163,0,0,0,90.00000001
2.15,50.425,-3.589791677,10000,0,199.9994939,0,0,0,90.00000001
2.16,50.425,-3.589763577,10000,0,199.9994939,0,0,0,90.00000001
2.17,50.425,-3.589735476,10000,0,199.9997163,0,0,0,90.00000001
2.18,50.425,-3.589707376,10000,0,200.0003835,0,0,0,90.00000001
2.19,50.425,-3.589679275,10000,0,200.0008284,0,0,0,90.00000001
2.2,50.425,-3.589651174,10000,0,200.0003835,0,0,0,90.00000001
2.21,50.425,-3.589623074,10000,0,199.9997163,0,0,0,90.00000001
2.22,50.425,-3.589594973,10000,0,199.9997163,0,0,0,90.00000001
2.23,50.425,-3.589566873,10000,0,200.0003835,0,0,0,90.00000001
2.24,50.425,-3.589538772,10000,0,200.0008284,0,0,0,90.00000001
2.25,50.425,-3.589510671,10000,0,200.0003835,0,0,0,90.00000001
2.26,50.425,-3.589482571,10000,0,199.9997163,0,0,0,90.00000001
2.27,50.425,-3.58945447,10000,0,199.9994939,0,0,0,90.00000001
2.28,50.425,-3.58942637,10000,0,199.9994939,0,0,0,90.00000001
2.29,50.425,-3.589398269,10000,0,199.9997163,0,0,0,90.00000001
2.3,50.425,-3.589370169,10000,0,200.0003835,0,0,0,90.00000001
2.31,50.425,-3.589342068,10000,0,200.000606,0,0,0,90.00000001
2.32,50.425,-3.589313967,10000,0,199.9994939,0,0,0,90.00000001
2.33,50.425,-3.589285867,10000,0,199.9986042,0,0,0,90.00000001
2.34,50.425,-3.589257767,10000,0,199.9997163,0,0,0,90.00000001
2.35,50.425,-3.589229666,10000,0,200.0014956,0,0,0,90.00000001
2.36,50.425,-3.589201565,10000,0,200.0014956,0,0,0,90.00000001
2.37,50.425,-3.589173464,10000,0,199.9997163,0,0,0,90.00000001
2.38,50.425,-3.589145364,10000,0,199.9986042,0,0,0,90.00000001
2.39,50.425,-3.589117264,10000,0,199.9994939,0,0,0,90.00000001
2.4,50.425,-3.589089163,10000,0,200.000606,0,0,0,90.00000001
2.41,50.425,-3.589061062,10000,0,200.0003835,0,0,0,90.00000001
2.42,50.425,-3.589032962,10000,0,199.9997163,0,0,0,90.00000001
2.43,50.425,-3.589004861,10000,0,199.9994939,0,0,0,90.00000001
2.44,50.425,-3.588976761,10000,0,199.9994939,0,0,0,90.00000001
2.45,50.425,-3.58894866,10000,0,199.9997163,0,0,0,90.00000001
2.46,50.425,-3.58892056,10000,0,200.0003835,0,0,0,90.00000001
2.47,50.425,-3.588892459,10000,0,200.0008284,0,0,0,90.00000001
2.48,50.425,-3.588864358,10000,0,200.0003835,0,0,0,90.00000001
2.49,50.425,-3.588836258,10000,0,199.9997163,0,0,0,90.00000001
2.5,50.425,-3.588808157,10000,0,199.9997163,0,0,0,90.00000001
2.51,50.425,-3.588780057,10000,0,200.0003835,0,0,0,90.00000001
2.52,50.425,-3.588751956,10000,0,200.0008284,0,0,0,90.00000001
2.53,50.425,-3.588723855,10000,0,200.0003835,0,0,0,90.00000001
2.54,50.425,-3.588695755,10000,0,199.9997163,0,0,0,90.00000001
2.55,50.425,-3.588667654,10000,0,199.9994939,0,0,0,90.00000001
2.56,50.425,-3.588639554,10000,0,199.9994939,0,0,0,90.00000001
2.57,50.425,-3.588611453,10000,0,199.9997163,0,0,0,90.00000001
2.58,50.425,-3.588583353,10000,0,200.0003835,0,0,0,90.00000001
2.59,50.425,-3.588555252,10000,0,200.000606,0,0,0,90.00000001
2.6,50.425,-3.588527151,10000,0,199.9994939,0,0,0,90.00000001
2.61,50.425,-3.588499051,10000,0,199.9986042,0,0,0,90.00000001
2.62,50.425,-3.588470951,10000,0,199.9997163,0,0,0,90.00000001
2.63,50.425,-3.58844285,10000,0,200.0014956,0,0,0,90.00000001
2.64,50.425,-3.588414749,10000,0,200.0014956,0,0,0,90.00000001
2.65,50.425,-3.588386648,10000,0,199.9997163,0,0,0,90.00000001
2.66,50.425,-3.588358548,10000,0,199.9986042,0,0,0,90.00000001
2.67,50.425,-3.588330448,10000,0,199.9994939,0,0,0,90.00000001
2.68,50.425,-3.588302347,10000,0,200.000606,0,0,0,90.00000001
2.69,50.425,-3.588274246,10000,0,200.0003835,0,0,0,90.00000001
2.7,50.425,-3.588246146,10000,0,199.9997163,0,0,0,90.00000001
2.71,50.425,-3.588218045,10000,0,199.9994939,0,0,0,90.00000001
2.72,50.425,-3.588189945,10000,0,199.9994939,0,0,0,90.00000001
2.73,50.425,-3.588161844,10000,0,199.9997163,0,0,0,90.00000001
2.74,50.425,-3.588133744,10000,0,200.0003835,0,0,0,90.00000001
2.75,50.425,-3.588105643,10000,0,200.0008284,0,0,0,90.00000001
2.76,50.425,-3.588077542,10000,0,200.0003835,0,0,0,90.00000001
2.77,50.425,-3.588049442,10000,0,199.9997163,0,0,0,90.00000001
2.78,50.425,-3.588021341,10000,0,199.9997163,0,0,0,90.00000001
2.79,50.425,-3.587993241,10000,0,200.0003835,0,0,0,90.00000001
2.8,50.425,-3.58796514,10000,0,200.0008284,0,0,0,90.00000001
2.81,50.425,-3.587937039,10000,0,200.0003835,0,0,0,90.00000001
2.82,50.425,-3.587908939,10000,0,199.9997163,0,0,0,90.00000001
2.83,50.425,-3.587880838,10000,0,199.9994939,0,0,0,90.00000001
2.84,50.425,-3.587852738,10000,0,199.9994939,0,0,0,90.00000001
2.85,50.425,-3.587824637,10000,0,199.9997163,0,0,0,90.00000001
2.86,50.425,-3.587796537,10000,0,200.0003835,0,0,0,90.00000001
2.87,50.425,-3.587768436,10000,0,200.000606,0,0,0,90.00000001
2.88,50.425,-3.587740335,10000,0,199.9994939,0,0,0,90.00000001
2.89,50.425,-3.587712235,10000,0,199.9986042,0,0,0,90.00000001
2.9,50.425,-3.587684135,10000,0,199.9997163,0,0,0,90.00000001
2.91,50.425,-3.587656034,10000,0,200.0014956,0,0,0,90.00000001
2.92,50.425,-3.587627933,10000,0,200.0014956,0,0,0,90.00000001
2.93,50.425,-3.587599832,10000,0,199.9997163,0,0,0,90.00000001
2.94,50.425,-3.587571732,10000,0,199.9986042,0,0,0,90.00000001
2.95,50.425,-3.587543632,10000,0,199.9994939,0,0,0,90.00000001
2.96,50.425,-3.587515531,10000,0,200.000606,0,0,0,90.00000001
2.97,50.425,-3.58748743,10000,0,200.0003835,0,0,0,90.00000001
2.98,50.425,-3.58745933,10000,0,199.9997163,0,0,0,90.00000001
2.99,50.425,-3.587431229,10000,0,199.9994939,0,0,0,90.00000001
3,50.425,-3.587403129,10000,0,199.9994939,0,0,0,90.00000001
3.01,50.425,-3.587375028,10000,0,199.9997163,0,0,0,90.00000001
3.02,50.425,-3.587346928,10000,0,200.0003835,0,0,0,90.00000001
3.03,50.425,-3.587318827,10000,0,200.0008284,0,0,0,90.00000001
3.04,50.425,-3.587290726,10000,0,200.0003835,0,0,0,90.00000001
3.05,50.425,-3.587262626,10000,0,199.9997163,0,0,0,90.00000001
3.06,50.425,-3.587234525,10000,0,199.9997163,0,0,0,90.00000001
3.07,50.425,-3.587206425,10000,0,200.0003835,0,0,0,90.00000001
3.08,50.425,-3.587178324,10000,0,200.0008284,0,0,0,90.00000001
3.09,50.425,-3.587150223,10000,0,200.0003835,0,0,0,90.00000001
3.1,50.425,-3.587122123,10000,0,199.9997163,0,0,0,90.00000001
3.11,50.425,-3.587094022,10000,0,199.9994939,0,0,0,90.00000001
3.12,50.425,-3.587065922,10000,0,199.9994939,0,0,0,90.00000001
3.13,50.425,-3.587037821,10000,0,199.9997163,0,0,0,90.00000001
3.14,50.425,-3.587009721,10000,0,200.0003835,0,0,0,90.00000001
3.15,50.425,-3.58698162,10000,0,200.000606,0,0,0,90.00000001
3.16,50.425,-3.586953519,10000,0,199.9994939,0,0,0,90.00000001
3.17,50.425,-3.586925419,10000,0,199.9986042,0,0,0,90.00000001
3.18,50.425,-3.586897319,10000,0,199.9997163,0,0,0,90.00000001
3.19,50.425,-3.586869218,10000,0,200.0014956,0,0,0,90.00000001
3.2,50.425,-3.586841117,10000,0,200.0014956,0,0,0,90.00000001
3.21,50.425,-3.586813016,10000,0,199.9997163,0,0,0,90.00000001
3.22,50.425,-3.586784916,10000,0,199.9986042,0,0,0,90.00000001
3.23,50.425,-3.586756816,10000,0,199.9994939,0,0,0,90.00000001
3.24,50.425,-3.586728715,10000,0,200.000606,0,0,0,90.00000001
3.25,50.425,-3.586700614,10000,0,200.0003835,0,0,0,90.00000001
3.26,50.425,-3.586672514,10000,0,199.9997163,0,0,0,90.00000001
3.27,50.425,-3.586644413,10000,0,199.9994939,0,0,0,90.00000001
3.28,50.425,-3.586616313,10000,0,199.9994939,0,0,0,90.00000001
3.29,50.425,-3.586588212,10000,0,199.9997163,0,0,0,90.00000001
3.3,50.425,-3.586560112,10000,0,200.0003835,0,0,0,90.00000001
3.31,50.425,-3.586532011,10000,0,200.0008284,0,0,0,90.00000001
3.32,50.425,-3.58650391,10000,0,200.0003835,0,0,0,90.00000001
3.33,50.425,-3.58647581,10000,0,199.9997163,0,0,0,90.00000001
3.34,50.425,-3.586447709,10000,0,199.9997163,0,0,0,90.00000001
3.35,50.425,-3.586419609,10000,0,200.0003835,0,0,0,90.00000001
3.36,50.425,-3.586391508,10000,0,200.0008284,0,0,0,90.00000001
3.37,50.425,-3.586363407,10000,0,200.0003835,0,0,0,90.00000001
3.38,50.425,-3.586335307,10000,0,199.9997163,0,0,0,90.00000001
3.39,50.425,-3.586307206,10000,0,199.9994939,0,0,0,90.00000001
3.4,50.425,-3.586279106,10000,0,199.9994939,0,0,0,90.00000001
3.41,50.425,-3.586251005,10000,0,199.9997163,0,0,0,90.00000001
3.42,50.425,-3.586222905,10000,0,200.0003835,0,0,0,90.00000001
3.43,50.425,-3.586194804,10000,0,200.000606,0,0,0,90.00000001
3.44,50.425,-3.586166703,10000,0,199.9994939,0,0,0,90.00000001
3.45,50.425,-3.586138603,10000,0,199.9986042,0,0,0,90.00000001
3.46,50.425,-3.586110503,10000,0,199.9997163,0,0,0,90.00000001
3.47,50.425,-3.586082402,10000,0,200.0014956,0,0,0,90.00000001
3.48,50.425,-3.586054301,10000,0,200.0014956,0,0,0,90.00000001
3.49,50.425,-3.5860262,10000,0,199.9997163,0,0,0,90.00000001
3.5,50.425,-3.5859981,10000,0,199.9986042,0,0,0,90.00000001
3.51,50.425,-3.58597,10000,0,199.9994939,0,0,0,90.00000001
3.52,50.425,-3.585941899,10000,0,200.000606,0,0,0,90.00000001
3.53,50.425,-3.585913798,10000,0,200.0003835,0,0,0,90.00000001
3.54,50.425,-3.585885698,10000,0,199.9997163,0,0,0,90.00000001
3.55,50.425,-3.585857597,10000,0,199.9994939,0,0,0,90.00000001
3.56,50.425,-3.585829497,10000,0,199.9994939,0,0,0,90.00000001
3.57,50.425,-3.585801396,10000,0,199.9997163,0,0,0,90.00000001
3.58,50.425,-3.585773296,10000,0,200.0003835,0,0,0,90.00000001
3.59,50.425,-3.585745195,10000,0,200.0008284,0,0,0,90.00000001
3.6,50.425,-3.585717094,10000,0,200.0003835,0,0,0,90.00000001
3.61,50.425,-3.585688994,10000,0,199.9997163,0,0,0,90.00000001
3.62,50.425,-3.585660893,10000,0,199.9997163,0,0,0,90.00000001
3.63,50.425,-3.585632793,10000,0,200.0003835,0,0,0,90.00000001
3.64,50.425,-3.585604692,10000,0,200.0008284,0,0,0,90.00000001
3.65,50.425,-3.585576591,10000,0,200.0003835,0,0,0,90.00000001
3.66,50.425,-3.585548491,10000,0,199.9997163,0,0,0,90.00000001
3.67,50.425,-3.58552039,10000,0,199.9994939,0,0,0,90.00000001
3.68,50.425,-3.58549229,10000,0,199.9994939,0,0,0,90.00000001
